1/002 1 0 149 136,a pedestrian crosses the road      
11/063 1 198 347 320,a vehicle changes lanes with the same direction to ego-car    
11/063 1 172 321 320,a vehicle changes lanes with the same direction to ego-car    
11/063 1 186 335 320,a vehicle changes lanes with the same direction to ego-car    
11/063 1 195 344 320,a vehicle changes lanes with the same direction to ego-car    
11/063 0 5 154 151,a vehicle changes lanes with the same direction to ego-car    
11/063 0 20 169 151,a vehicle changes lanes with the same direction to ego-car    
11/063 0 6 155 151,a vehicle changes lanes with the same direction to ego-car    
11/063 0 3 152 151,a vehicle changes lanes with the same direction to ego-car    
11/063 0 9 158 151,a vehicle changes lanes with the same direction to ego-car    
11/063 0 0 149 151,a vehicle changes lanes with the same direction to ego-car    
11/063 0 7 156 151,a vehicle changes lanes with the same direction to ego-car    
11/063 0 17 166 151,a vehicle changes lanes with the same direction to ego-car    
11/063 0 14 163 151,a vehicle changes lanes with the same direction to ego-car    
11/063 0 2 151 151,a vehicle changes lanes with the same direction to ego-car    
11/063 0 8 157 151,a vehicle changes lanes with the same direction to ego-car    
11/063 0 19 168 151,a vehicle changes lanes with the same direction to ego-car    
11/063 0 16 165 151,a vehicle changes lanes with the same direction to ego-car    
11/063 0 11 160 151,a vehicle changes lanes with the same direction to ego-car    
11/064 1 18 167 155,lead vehicle stops          
11/064 1 31 180 155,lead vehicle stops          
11/064 1 29 178 155,lead vehicle stops          
11/064 1 34 183 155,lead vehicle stops          
11/064 1 6 155 155,lead vehicle stops          
11/065 1 110 259 257,a vehicle goes straight near the center line of the road
11/065 1 119 268 257,a vehicle goes straight near the center line of the road
11/065 1 124 273 257,a vehicle goes straight near the center line of the road
11/065 1 133 282 257,a vehicle goes straight near the center line of the road
11/065 1 116 265 257,a vehicle goes straight near the center line of the road
11/066 1 77 226 221,lead vehicle stops        
11/066 1 93 242 221,lead vehicle stops        
11/066 1 81 230 221,lead vehicle stops        
11/066 1 94 243 221,lead vehicle stops        
11/066 1 85 234 221,lead vehicle stops        
11/067 1 128 277 251,a vehicle backes up into ego-car       
11/067 1 107 256 251,a vehicle backes up into ego-car       
11/067 1 118 267 251,a vehicle backes up into ego-car       
11/067 1 119 268 251,a vehicle backes up into ego-car       
11/067 1 111 260 251,a vehicle backes up into ego-car       
11/068 1 30 179 169,ego-car turns left across path at non-signalized junctions        
11/068 1 22 171 169,ego-car turns left across path at non-signalized junctions        
11/068 1 21 170 169,ego-car turns left across path at non-signalized junctions        
11/068 1 32 181 169,ego-car turns left across path at non-signalized junctions        
11/068 1 43 192 169,ego-car turns left across path at non-signalized junctions        
11/069 1 3 152 150,lead vehicle stops          
11/069 1 22 171 150,lead vehicle stops          
11/069 1 25 174 150,lead vehicle stops          
11/069 1 14 163 150,lead vehicle stops          
11/069 1 4 153 150,lead vehicle stops          
11/070 1 263 412 394,ego-car accelerately goes straight at non-signalized junctions       
11/070 1 264 413 394,ego-car accelerately goes straight at non-signalized junctions       
11/070 1 260 409 394,ego-car accelerately goes straight at non-signalized junctions       
11/070 1 250 399 394,ego-car accelerately goes straight at non-signalized junctions       
11/070 1 272 421 394,ego-car accelerately goes straight at non-signalized junctions       
11/070 0 54 203 151,ego-car accelerately goes straight at non-signalized junctions       
11/070 0 81 230 151,ego-car accelerately goes straight at non-signalized junctions       
11/070 0 10 159 151,ego-car accelerately goes straight at non-signalized junctions       
11/070 0 78 227 151,ego-car accelerately goes straight at non-signalized junctions       
11/070 0 58 207 151,ego-car accelerately goes straight at non-signalized junctions       
11/070 0 60 209 151,ego-car accelerately goes straight at non-signalized junctions       
11/070 0 24 173 151,ego-car accelerately goes straight at non-signalized junctions       
11/070 0 25 174 151,ego-car accelerately goes straight at non-signalized junctions       
11/070 0 18 167 151,ego-car accelerately goes straight at non-signalized junctions       
11/070 0 77 226 151,ego-car accelerately goes straight at non-signalized junctions       
11/070 0 73 222 151,ego-car accelerately goes straight at non-signalized junctions       
11/070 0 65 214 151,ego-car accelerately goes straight at non-signalized junctions       
11/070 0 60 209 151,ego-car accelerately goes straight at non-signalized junctions       
11/070 0 43 192 151,ego-car accelerately goes straight at non-signalized junctions       
11/070 0 29 178 151,ego-car accelerately goes straight at non-signalized junctions       
11/070 0 18 167 151,ego-car accelerately goes straight at non-signalized junctions       
11/070 0 6 155 151,ego-car accelerately goes straight at non-signalized junctions       
11/070 0 59 208 151,ego-car accelerately goes straight at non-signalized junctions       
11/070 0 29 178 151,ego-car accelerately goes straight at non-signalized junctions       
11/071 1 52 201 199,lead vehicle stops          
11/071 1 57 206 199,lead vehicle stops          
11/071 1 60 209 199,lead vehicle stops          
11/071 1 75 224 199,lead vehicle stops          
11/071 1 65 214 199,lead vehicle stops          
11/072 1 60 209 186,a vehicle changes lanes with the same direction to ego-car    
11/072 1 65 214 186,a vehicle changes lanes with the same direction to ego-car    
11/072 1 43 192 186,a vehicle changes lanes with the same direction to ego-car    
11/072 1 63 212 186,a vehicle changes lanes with the same direction to ego-car    
11/072 1 55 204 186,a vehicle changes lanes with the same direction to ego-car    
12/001 1 262 411 384,ego-car changes lanes          
12/001 1 242 391 384,ego-car changes lanes          
12/001 1 249 398 384,ego-car changes lanes          
12/001 1 243 392 384,ego-car changes lanes          
12/001 1 250 399 384,ego-car changes lanes          
12/001 0 1 150 151,ego-car changes lanes          
12/001 0 3 152 151,ego-car changes lanes          
12/001 0 90 239 151,ego-car changes lanes          
12/001 0 36 185 151,ego-car changes lanes          
12/001 0 31 180 151,ego-car changes lanes          
12/001 0 22 171 151,ego-car changes lanes          
12/001 0 51 200 151,ego-car changes lanes          
12/001 0 64 213 151,ego-car changes lanes          
12/001 0 88 237 151,ego-car changes lanes          
12/001 0 86 235 151,ego-car changes lanes          
12/001 0 74 223 151,ego-car changes lanes          
12/001 0 71 220 151,ego-car changes lanes          
12/001 0 66 215 151,ego-car changes lanes          
12/001 0 60 209 151,ego-car changes lanes          
12/001 0 54 203 151,ego-car changes lanes          
12/001 0 42 191 151,ego-car changes lanes          
12/001 0 21 170 151,ego-car changes lanes          
12/001 0 19 168 151,ego-car changes lanes          
12/001 0 50 199 151,ego-car changes lanes          
12/001 0 12 161 151,ego-car changes lanes          
12/002 1 235 384 367,a following vehicle makes a maneuver         
12/002 1 220 369 367,a following vehicle makes a maneuver         
12/002 1 224 373 367,a following vehicle makes a maneuver         
12/002 1 236 385 367,a following vehicle makes a maneuver         
12/002 1 238 387 367,a following vehicle makes a maneuver         
12/002 0 8 157 151,a following vehicle makes a maneuver         
12/002 0 41 190 151,a following vehicle makes a maneuver         
12/002 0 7 156 151,a following vehicle makes a maneuver         
12/002 0 67 216 151,a following vehicle makes a maneuver         
12/002 0 64 213 151,a following vehicle makes a maneuver         
12/002 0 10 159 151,a following vehicle makes a maneuver         
12/002 0 17 166 151,a following vehicle makes a maneuver         
12/002 0 58 207 151,a following vehicle makes a maneuver         
12/002 0 5 154 151,a following vehicle makes a maneuver         
12/002 0 60 209 151,a following vehicle makes a maneuver         
12/002 0 55 204 151,a following vehicle makes a maneuver         
12/002 0 23 172 151,a following vehicle makes a maneuver         
12/002 0 11 160 151,a following vehicle makes a maneuver         
12/002 0 7 156 151,a following vehicle makes a maneuver         
12/002 0 1 150 151,a following vehicle makes a maneuver         
12/003 1 0 149 121,a vehicle changes lanes with the same direction to ego-car    
12/004 1 138 287 287,a vehicle changes lanes with the same direction to ego-car    
12/004 1 153 302 287,a vehicle changes lanes with the same direction to ego-car    
12/004 1 146 295 287,a vehicle changes lanes with the same direction to ego-car    
12/004 1 140 289 287,a vehicle changes lanes with the same direction to ego-car    
12/004 1 160 309 287,a vehicle changes lanes with the same direction to ego-car    
12/005 1 165 314 295,a vehicle changes lanes with the same direction to ego-car    
12/005 1 150 299 295,a vehicle changes lanes with the same direction to ego-car    
12/005 1 158 307 295,a vehicle changes lanes with the same direction to ego-car    
12/005 1 166 315 295,a vehicle changes lanes with the same direction to ego-car    
12/005 1 175 324 295,a vehicle changes lanes with the same direction to ego-car    
12/006 1 24 173 167,a vehicle changes lanes with the same direction to ego-car    
12/006 1 25 174 167,a vehicle changes lanes with the same direction to ego-car    
12/006 1 46 195 167,a vehicle changes lanes with the same direction to ego-car    
12/006 1 45 194 167,a vehicle changes lanes with the same direction to ego-car    
12/006 1 29 178 167,a vehicle changes lanes with the same direction to ego-car    
12/007 1 70 219 209,a vehicle changes lanes with the same direction to ego-car    
12/007 1 63 212 209,a vehicle changes lanes with the same direction to ego-car    
12/007 1 81 230 209,a vehicle changes lanes with the same direction to ego-car    
12/007 1 79 228 209,a vehicle changes lanes with the same direction to ego-car    
12/007 1 80 229 209,a vehicle changes lanes with the same direction to ego-car    
12/009 1 86 235 208,a vehicle overtakes        
12/009 1 78 227 208,a vehicle overtakes        
12/009 1 61 210 208,a vehicle overtakes        
12/009 1 65 214 208,a vehicle overtakes        
12/009 1 75 224 208,a vehicle overtakes        
12/010 1 121 270 241,a vehicle changes lanes with the same direction to ego-car    
12/010 1 120 269 241,a vehicle changes lanes with the same direction to ego-car    
12/010 1 106 255 241,a vehicle changes lanes with the same direction to ego-car    
12/010 1 112 261 241,a vehicle changes lanes with the same direction to ego-car    
12/010 1 108 257 241,a vehicle changes lanes with the same direction to ego-car    
12/011 1 0 149 113,a vehicle changes lanes with the same direction to ego-car    
13/002 1 236 385 370,there is an object crash       
13/002 1 237 386 370,there is an object crash       
13/002 1 242 391 370,there is an object crash       
13/002 1 249 398 370,there is an object crash       
13/002 1 232 381 370,there is an object crash       
13/002 0 39 188 151,there is an object crash       
13/002 0 67 216 151,there is an object crash       
13/002 0 36 185 151,there is an object crash       
13/002 0 47 196 151,there is an object crash       
13/002 0 2 151 151,there is an object crash       
13/002 0 26 175 151,there is an object crash       
13/002 0 73 222 151,there is an object crash       
13/002 0 74 223 151,there is an object crash       
13/002 0 17 166 151,there is an object crash       
13/002 0 69 218 151,there is an object crash       
13/002 0 70 219 151,there is an object crash       
13/002 0 66 215 151,there is an object crash       
13/002 0 52 201 151,there is an object crash       
13/002 0 43 192 151,there is an object crash       
13/002 0 19 168 151,there is an object crash       
13/002 0 11 160 151,there is an object crash       
13/002 0 6 155 151,there is an object crash       
13/002 0 19 168 151,there is an object crash       
14/002 1 152 301 272,a vehicle changes lanes with the same direction to ego-car    
14/002 1 130 279 272,a vehicle changes lanes with the same direction to ego-car    
14/002 1 127 276 272,a vehicle changes lanes with the same direction to ego-car    
14/002 1 144 293 272,a vehicle changes lanes with the same direction to ego-car    
14/002 1 123 272 272,a vehicle changes lanes with the same direction to ego-car    
14/003 1 65 214 189,ego-car overtakes         
14/003 1 60 209 189,ego-car overtakes         
14/003 1 62 211 189,ego-car overtakes         
14/003 1 52 201 189,ego-car overtakes         
14/003 1 40 189 189,ego-car overtakes         
14/004 1 20 169 155,ego-car accelerates to turn on a road    
14/004 1 31 180 155,ego-car accelerates to turn on a road    
14/004 1 17 166 155,ego-car accelerates to turn on a road    
14/004 1 28 177 155,ego-car accelerates to turn on a road    
14/004 1 22 171 155,ego-car accelerates to turn on a road    
14/005 1 0 149 80,there is an object crash       
14/006 1 110 259 243,ego-car accelerately goes straight at non-signalized junctions       
14/006 1 102 251 243,ego-car accelerately goes straight at non-signalized junctions       
14/006 1 97 246 243,ego-car accelerately goes straight at non-signalized junctions       
14/006 1 108 257 243,ego-car accelerately goes straight at non-signalized junctions       
14/006 1 123 272 243,ego-car accelerately goes straight at non-signalized junctions       
14/008 1 40 189 179,ego-car goes straight crossing paths at non-signalized junctions         
14/008 1 55 204 179,ego-car goes straight crossing paths at non-signalized junctions         
14/008 1 53 202 179,ego-car goes straight crossing paths at non-signalized junctions         
14/008 1 41 190 179,ego-car goes straight crossing paths at non-signalized junctions         
14/008 1 58 207 179,ego-car goes straight crossing paths at non-signalized junctions         
14/009 1 14 163 145,ego-car accelerates to turn on a road    
14/009 1 15 164 145,ego-car accelerates to turn on a road    
14/009 1 17 166 145,ego-car accelerates to turn on a road    
14/009 1 0 149 145,ego-car accelerates to turn on a road    
18/001 1 79 228 208,there is an object crash       
18/001 1 63 212 208,there is an object crash       
18/001 1 67 216 208,there is an object crash       
18/001 1 75 224 208,there is an object crash       
18/002 1 99 248 225,ego-car controls loss         
18/002 1 95 244 225,ego-car controls loss         
18/002 1 81 230 225,ego-car controls loss         
18/002 1 96 245 225,ego-car controls loss         
18/002 1 82 231 225,ego-car controls loss         
2/001 1 86 235 211,ego-car drives slowly on congested road     
2/001 1 76 225 211,ego-car drives slowly on congested road     
2/001 1 77 226 211,ego-car drives slowly on congested road     
2/001 1 91 240 211,ego-car drives slowly on congested road     
2/001 1 74 223 211,ego-car drives slowly on congested road     
22/001 1 0 149 116,a vehicle is out of control     
22/002 1 210 359 344,a vehicle is out of control     
22/002 1 217 366 344,a vehicle is out of control     
22/002 1 211 360 344,a vehicle is out of control     
22/002 1 202 351 344,a vehicle is out of control     
22/002 1 209 358 344,a vehicle is out of control     
22/002 0 22 171 151,a vehicle is out of control     
22/002 0 43 192 151,a vehicle is out of control     
22/002 0 20 169 151,a vehicle is out of control     
22/002 0 24 173 151,a vehicle is out of control     
22/002 0 29 178 151,a vehicle is out of control     
22/002 0 18 167 151,a vehicle is out of control     
22/002 0 27 176 151,a vehicle is out of control     
22/002 0 41 190 151,a vehicle is out of control     
22/002 0 42 191 151,a vehicle is out of control     
22/002 0 2 151 151,a vehicle is out of control     
22/002 0 37 186 151,a vehicle is out of control     
22/002 0 33 182 151,a vehicle is out of control     
22/002 0 29 178 151,a vehicle is out of control     
22/002 0 11 160 151,a vehicle is out of control     
22/002 0 6 155 151,a vehicle is out of control     
22/002 0 39 188 151,a vehicle is out of control     
22/002 0 18 167 151,a vehicle is out of control     
22/003 1 117 266 265,a vehicle is out of control     
22/003 1 120 269 265,a vehicle is out of control     
22/003 1 116 265 265,a vehicle is out of control     
22/003 1 122 271 265,a vehicle is out of control     
22/003 1 129 278 265,a vehicle is out of control     
22/004 1 194 343 335,a vehicle is out of control     
22/004 1 208 357 335,a vehicle is out of control     
22/004 1 204 353 335,a vehicle is out of control     
22/004 1 191 340 335,a vehicle is out of control     
22/004 1 206 355 335,a vehicle is out of control     
22/004 0 21 170 151,a vehicle is out of control     
22/004 0 8 157 151,a vehicle is out of control     
22/004 0 5 154 151,a vehicle is out of control     
22/004 0 24 173 151,a vehicle is out of control     
22/004 0 6 155 151,a vehicle is out of control     
22/004 0 12 161 151,a vehicle is out of control     
22/004 0 22 171 151,a vehicle is out of control     
22/004 0 34 183 151,a vehicle is out of control     
22/004 0 39 188 151,a vehicle is out of control     
22/004 0 17 166 151,a vehicle is out of control     
22/004 0 11 160 151,a vehicle is out of control     
22/004 0 17 166 151,a vehicle is out of control     
22/004 0 5 154 151,a vehicle is out of control     
22/004 0 9 158 151,a vehicle is out of control     
22/004 0 26 175 151,a vehicle is out of control     
22/004 0 38 187 151,a vehicle is out of control     
22/004 0 23 172 151,a vehicle is out of control     
22/004 0 12 161 151,a vehicle is out of control     
22/004 0 21 170 151,a vehicle is out of control     
22/005 1 189 338 334,a vehicle is out of control     
22/005 1 192 341 334,a vehicle is out of control     
22/005 1 202 351 334,a vehicle is out of control     
22/005 1 212 361 334,a vehicle is out of control     
22/005 1 194 343 334,a vehicle is out of control     
22/005 0 19 168 151,a vehicle is out of control     
22/005 0 2 151 151,a vehicle is out of control     
22/005 0 26 175 151,a vehicle is out of control     
22/005 0 5 154 151,a vehicle is out of control     
22/005 0 30 179 151,a vehicle is out of control     
22/005 0 6 155 151,a vehicle is out of control     
22/005 0 15 164 151,a vehicle is out of control     
22/005 0 20 169 151,a vehicle is out of control     
22/005 0 12 161 151,a vehicle is out of control     
22/005 0 29 178 151,a vehicle is out of control     
22/005 0 25 174 151,a vehicle is out of control     
22/005 0 26 175 151,a vehicle is out of control     
22/005 0 11 160 151,a vehicle is out of control     
22/005 0 10 159 151,a vehicle is out of control     
22/005 0 17 166 151,a vehicle is out of control     
22/005 0 19 168 151,a vehicle is out of control     
22/005 0 3 152 151,a vehicle is out of control     
22/005 0 9 158 151,a vehicle is out of control     
22/005 0 1 150 151,a vehicle is out of control     
22/005 0 7 156 151,a vehicle is out of control     
27/002 1 0 149 111,vehicles meet on the road      
27/003 1 0 149 79,there is an object crash       
27/004 1 152 301 293,a vehicle is out of control     
27/004 1 158 307 293,a vehicle is out of control     
27/004 1 162 311 293,a vehicle is out of control     
27/004 1 144 293 293,a vehicle is out of control     
27/004 1 170 319 293,a vehicle is out of control     
28/001 1 230 379 376,a motorbike dodges the vehicle      
28/001 1 245 394 376,a motorbike dodges the vehicle      
28/001 1 233 382 376,a motorbike dodges the vehicle      
28/001 1 234 383 376,a motorbike dodges the vehicle      
28/001 1 241 390 376,a motorbike dodges the vehicle      
28/001 0 54 203 151,a motorbike dodges the vehicle      
28/001 0 34 183 151,a motorbike dodges the vehicle      
28/001 0 30 179 151,a motorbike dodges the vehicle      
28/001 0 25 174 151,a motorbike dodges the vehicle      
28/001 0 38 187 151,a motorbike dodges the vehicle      
28/001 0 39 188 151,a motorbike dodges the vehicle      
28/001 0 28 177 151,a motorbike dodges the vehicle      
28/001 0 7 156 151,a motorbike dodges the vehicle      
28/001 0 1 150 151,a motorbike dodges the vehicle      
28/001 0 15 164 151,a motorbike dodges the vehicle      
28/001 0 37 186 151,a motorbike dodges the vehicle      
28/001 0 30 179 151,a motorbike dodges the vehicle      
28/001 0 44 193 151,a motorbike dodges the vehicle      
28/001 0 16 165 151,a motorbike dodges the vehicle      
28/001 0 28 177 151,a motorbike dodges the vehicle      
28/001 0 40 189 151,a motorbike dodges the vehicle      
28/001 0 11 160 151,a motorbike dodges the vehicle      
28/001 0 55 204 151,a motorbike dodges the vehicle      
28/002 1 40 189 180,a motorbike is out of control     
28/002 1 55 204 180,a motorbike is out of control     
28/002 1 44 193 180,a motorbike is out of control     
28/002 1 34 183 180,a motorbike is out of control     
28/002 1 48 197 180,a motorbike is out of control     
28/003 1 57 206 183,a motorbike dodges the vehicle      
28/003 1 62 211 183,a motorbike dodges the vehicle      
28/003 1 63 212 183,a motorbike dodges the vehicle      
28/003 1 51 200 183,a motorbike dodges the vehicle      
28/003 1 41 190 183,a motorbike dodges the vehicle      
28/004 1 231 380 371,a motorbike dodges the vehicle      
28/004 1 222 371 371,a motorbike dodges the vehicle      
28/004 1 240 389 371,a motorbike dodges the vehicle      
28/004 1 233 382 371,a motorbike dodges the vehicle      
28/004 1 249 398 371,a motorbike dodges the vehicle      
28/004 0 70 219 151,a motorbike dodges the vehicle      
28/004 0 56 205 151,a motorbike dodges the vehicle      
28/004 0 14 163 151,a motorbike dodges the vehicle      
28/004 0 68 217 151,a motorbike dodges the vehicle      
28/004 0 12 161 151,a motorbike dodges the vehicle      
28/004 0 6 155 151,a motorbike dodges the vehicle      
28/004 0 3 152 151,a motorbike dodges the vehicle      
28/004 0 19 168 151,a motorbike dodges the vehicle      
28/004 0 5 154 151,a motorbike dodges the vehicle      
28/004 0 21 170 151,a motorbike dodges the vehicle      
28/004 0 66 215 151,a motorbike dodges the vehicle      
28/004 0 63 212 151,a motorbike dodges the vehicle      
28/004 0 34 183 151,a motorbike dodges the vehicle      
28/004 0 59 208 151,a motorbike dodges the vehicle      
28/004 0 12 161 151,a motorbike dodges the vehicle      
28/004 0 27 176 151,a motorbike dodges the vehicle      
28/004 0 63 212 151,a motorbike dodges the vehicle      
28/004 0 51 200 151,a motorbike dodges the vehicle      
28/005 1 44 193 151,a motorbike dodges the vehicle  
28/005 1 61 210 185,a motorbike is out of control     
28/005 1 43 192 185,a motorbike is out of control     
28/005 1 59 208 185,a motorbike is out of control     
28/005 1 47 196 185,a motorbike is out of control     
28/006 1 222 371 344,a motorbike dodges the vehicle      
28/006 1 209 358 344,a motorbike dodges the vehicle      
28/006 1 202 351 344,a motorbike dodges the vehicle      
28/006 1 208 357 344,a motorbike dodges the vehicle      
28/006 1 221 370 344,a motorbike dodges the vehicle      
28/006 0 24 173 151,a motorbike dodges the vehicle      
28/006 0 16 165 151,a motorbike dodges the vehicle      
28/006 0 9 158 151,a motorbike dodges the vehicle      
28/006 0 33 182 151,a motorbike dodges the vehicle      
28/006 0 29 178 151,a motorbike dodges the vehicle      
28/006 0 26 175 151,a motorbike dodges the vehicle      
28/006 0 0 149 151,a motorbike dodges the vehicle      
28/006 0 32 181 151,a motorbike dodges the vehicle      
28/006 0 12 161 151,a motorbike dodges the vehicle      
28/006 0 36 185 151,a motorbike dodges the vehicle      
28/006 0 4 153 151,a motorbike dodges the vehicle      
28/006 0 18 167 151,a motorbike dodges the vehicle      
28/006 0 15 164 151,a motorbike dodges the vehicle      
28/006 0 11 160 151,a motorbike dodges the vehicle      
28/006 0 6 155 151,a motorbike dodges the vehicle      
28/006 0 22 171 151,a motorbike dodges the vehicle      
28/006 0 26 175 151,a motorbike dodges the vehicle      
28/006 0 20 169 151,a motorbike dodges the vehicle      
28/008 1 200 349 325,a motorbike dodges the vehicle      
28/008 1 198 347 325,a motorbike dodges the vehicle      
28/008 1 191 340 325,a motorbike dodges the vehicle      
28/008 1 178 327 325,a motorbike dodges the vehicle      
28/008 1 189 338 325,a motorbike dodges the vehicle      
28/008 0 9 158 151,a motorbike dodges the vehicle      
28/008 0 19 168 151,a motorbike dodges the vehicle      
28/008 0 21 170 151,a motorbike dodges the vehicle      
28/008 0 16 165 151,a motorbike dodges the vehicle      
28/008 0 2 151 151,a motorbike dodges the vehicle      
28/008 0 10 159 151,a motorbike dodges the vehicle      
28/008 0 24 173 151,a motorbike dodges the vehicle      
28/008 0 14 163 151,a motorbike dodges the vehicle      
28/008 0 20 169 151,a motorbike dodges the vehicle      
28/008 0 25 174 151,a motorbike dodges the vehicle      
28/008 0 22 171 151,a motorbike dodges the vehicle      
28/008 0 17 166 151,a motorbike dodges the vehicle      
28/008 0 15 164 151,a motorbike dodges the vehicle      
28/008 0 6 155 151,a motorbike dodges the vehicle      
28/008 0 9 158 151,a motorbike dodges the vehicle      
28/008 0 17 166 151,a motorbike dodges the vehicle      
28/008 0 16 165 151,a motorbike dodges the vehicle      
28/008 0 11 160 151,a motorbike dodges the vehicle      
28/009 1 0 149 96,a motorbike is out of control     
28/010 1 0 149 113,a motorbike is out of control     
28/014 1 101 250 240,a motorbike dodges the vehicle      
28/014 1 93 242 240,a motorbike dodges the vehicle      
28/014 1 112 261 240,a motorbike dodges the vehicle      
28/014 1 113 262 240,a motorbike dodges the vehicle      
28/014 1 98 247 240,a motorbike dodges the vehicle      
28/016 1 0 149 115,a motorbike dodges the vehicle      
28/017 1 233 382 372,a motorbike dodges the vehicle      
28/017 1 229 378 372,a motorbike dodges the vehicle      
28/017 1 248 397 372,a motorbike dodges the vehicle      
28/017 1 246 395 372,a motorbike dodges the vehicle      
28/017 1 242 391 372,a motorbike dodges the vehicle      
28/017 0 1 150 151,a motorbike dodges the vehicle      
28/017 0 56 205 151,a motorbike dodges the vehicle      
28/017 0 10 159 151,a motorbike dodges the vehicle      
28/017 0 55 204 151,a motorbike dodges the vehicle      
28/017 0 31 180 151,a motorbike dodges the vehicle      
28/017 0 29 178 151,a motorbike dodges the vehicle      
28/017 0 13 162 151,a motorbike dodges the vehicle      
28/017 0 72 221 151,a motorbike dodges the vehicle      
28/017 0 21 170 151,a motorbike dodges the vehicle      
28/017 0 30 179 151,a motorbike dodges the vehicle      
28/017 0 66 215 151,a motorbike dodges the vehicle      
28/017 0 65 214 151,a motorbike dodges the vehicle      
28/017 0 59 208 151,a motorbike dodges the vehicle      
28/017 0 57 206 151,a motorbike dodges the vehicle      
28/017 0 51 200 151,a motorbike dodges the vehicle      
28/017 0 49 198 151,a motorbike dodges the vehicle      
28/017 0 42 191 151,a motorbike dodges the vehicle      
28/017 0 41 190 151,a motorbike dodges the vehicle      
28/017 0 35 184 151,a motorbike dodges the vehicle      
28/017 0 2 151 151,a motorbike dodges the vehicle      
28/020 1 0 149 90,a motorbike dodges the vehicle      
28/023 1 156 305 284,a motorbike is out of control     
28/023 1 144 293 284,a motorbike is out of control     
28/023 1 158 307 284,a motorbike is out of control     
28/023 1 143 292 284,a motorbike is out of control     
28/023 1 139 288 284,a motorbike is out of control     
28/024 1 0 149 97,a motorbike dodges the vehicle      
28/025 1 135 284 257,a motorbike is out of control     
28/025 1 125 274 257,a motorbike is out of control     
28/025 1 123 272 257,a motorbike is out of control     
28/025 1 133 282 257,a motorbike is out of control     
28/025 1 116 265 257,a motorbike is out of control     
28/026 1 138 287 287,electric motorcycles meet on the road     
28/026 1 163 312 287,electric motorcycles meet on the road     
28/026 1 151 300 287,electric motorcycles meet on the road     
28/026 1 156 305 287,electric motorcycles meet on the road     
28/026 1 142 291 287,electric motorcycles meet on the road     
29/001 1 46 195 186,a motorbike overtakes        
29/001 1 65 214 186,a motorbike overtakes        
29/001 1 64 213 186,a motorbike overtakes        
29/001 1 47 196 186,a motorbike overtakes        
29/001 1 38 187 186,a motorbike overtakes        
29/002 1 0 149 43,electric motorcycles meet on the road     
29/005 1 257 406 380,a motorbike overtakes        
29/005 1 251 400 380,a motorbike overtakes        
29/005 1 259 408 380,a motorbike overtakes        
29/005 1 232 381 380,a motorbike overtakes        
29/005 1 258 407 380,a motorbike overtakes        
29/005 0 32 181 151,a motorbike overtakes        
29/005 0 5 154 151,a motorbike overtakes        
29/005 0 34 183 151,a motorbike overtakes        
29/005 0 10 159 151,a motorbike overtakes        
29/005 0 22 171 151,a motorbike overtakes        
29/005 0 17 166 151,a motorbike overtakes        
29/005 0 40 189 151,a motorbike overtakes        
29/005 0 29 178 151,a motorbike overtakes        
29/005 0 60 209 151,a motorbike overtakes        
29/005 0 30 179 151,a motorbike overtakes        
29/005 0 56 205 151,a motorbike overtakes        
29/005 0 54 203 151,a motorbike overtakes        
29/005 0 48 197 151,a motorbike overtakes        
29/005 0 42 191 151,a motorbike overtakes        
29/005 0 34 183 151,a motorbike overtakes        
29/005 0 29 178 151,a motorbike overtakes        
29/005 0 15 164 151,a motorbike overtakes        
29/005 0 5 154 151,a motorbike overtakes        
29/007 1 0 149 129,a motorbike overtakes        
29/008 1 24 173 172,a motorbike overtakes        
29/008 1 36 185 172,a motorbike overtakes        
29/008 1 43 192 172,a motorbike overtakes        
29/008 1 50 199 172,a motorbike overtakes        
29/008 1 30 179 172,a motorbike overtakes        
29/011 1 0 149 67,electric motorcycles meet on the road     
29/012 1 107 256 253,a motorbike overtakes        
29/012 1 130 279 253,a motorbike overtakes        
29/012 1 124 273 253,a motorbike overtakes        
29/012 1 110 259 253,a motorbike overtakes        
29/012 1 133 282 253,a motorbike overtakes        
29/013 1 256 405 381,a motorbike accelerately goes straight at signalized junctions    
29/013 1 236 385 381,a motorbike accelerately goes straight at signalized junctions    
29/013 1 238 387 381,a motorbike accelerately goes straight at signalized junctions    
29/013 1 247 396 381,a motorbike accelerately goes straight at signalized junctions    
29/013 1 243 392 381,a motorbike accelerately goes straight at signalized junctions    
29/013 0 23 172 151,a motorbike accelerately goes straight at signalized junctions    
29/013 0 18 167 151,a motorbike accelerately goes straight at signalized junctions    
29/013 0 59 208 151,a motorbike accelerately goes straight at signalized junctions    
29/013 0 77 226 151,a motorbike accelerately goes straight at signalized junctions    
29/013 0 34 183 151,a motorbike accelerately goes straight at signalized junctions    
29/013 0 81 230 151,a motorbike accelerately goes straight at signalized junctions    
29/013 0 48 197 151,a motorbike accelerately goes straight at signalized junctions    
29/013 0 38 187 151,a motorbike accelerately goes straight at signalized junctions    
29/013 0 45 194 151,a motorbike accelerately goes straight at signalized junctions    
29/013 0 10 159 151,a motorbike accelerately goes straight at signalized junctions    
29/013 0 77 226 151,a motorbike accelerately goes straight at signalized junctions    
29/013 0 69 218 151,a motorbike accelerately goes straight at signalized junctions    
